N, ROB size, RS size, Cache Size, Memory Latency, Branch Type, Unrolls, Optimization Lvl, Cycles, Instructions, Branch hit, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
1, 12, 6, 64, 1000, 2, 4, 8, 3215, 70, 0.500000, 0.404878, 0.000000, 2236, 0, 279
1, 12, 6, 64, 1000, 3, 1, 8, 3269, 115, 0.125000, 0.663507, 0.000000, 2781, 0, 0
1, 12, 6, 64, 1000, 3, 2, 8, 3295, 84, 0.250000, 0.483871, 0.000000, 2595, 0, 0
1, 12, 6, 64, 1000, 3, 3, 8, 3254, 72, 0.400000, 0.521401, 0.000000, 2515, 0, 0
1, 12, 6, 64, 1000, 3, 4, 8, 3215, 70, 0.500000, 0.404878, 0.000000, 2236, 0, 279
1, 24, 12, 8, 100, 1, 1, 8, 644, 115, 0.125000, 0.607306, 0.000000, 231, 0, 196
1, 24, 12, 8, 100, 1, 2, 8, 613, 84, 0.250000, 0.454545, 0.000000, 0, 0, 399
1, 24, 12, 8, 100, 1, 3, 8, 603, 72, 0.400000, 0.291339, 0.000000, 0, 0, 344
1, 24, 12, 8, 100, 1, 4, 8, 599, 70, 0.500000, 0.264706, 0.000000, 0, 0, 354
1, 24, 12, 8, 100, 2, 1, 8, 644, 115, 0.125000, 0.607306, 0.000000, 231, 0, 196
1, 24, 12, 8, 100, 2, 2, 8, 613, 84, 0.250000, 0.454545, 0.000000, 0, 0, 399
1, 24, 12, 8, 100, 2, 3, 8, 603, 72, 0.400000, 0.291339, 0.000000, 0, 0, 344
1, 24, 12, 8, 100, 2, 4, 8, 599, 70, 0.500000, 0.264706, 0.000000, 0, 0, 354
1, 24, 12, 8, 100, 3, 1, 8, 644, 115, 0.125000, 0.607306, 0.000000, 231, 0, 196
1, 24, 12, 8, 100, 3, 2, 8, 613, 84, 0.250000, 0.454545, 0.000000, 0, 0, 399
1, 24, 12, 8, 100, 3, 3, 8, 603, 72, 0.400000, 0.291339, 0.000000, 0, 0, 344
1, 24, 12, 8, 100, 3, 4, 8, 599, 70, 0.500000, 0.264706, 0.000000, 0, 0, 354
1, 24, 12, 8, 1000, 1, 1, 8, 3445, 115, 0.125000, 0.527197, 0.000000, 1410, 0, 1359
1, 24, 12, 8, 1000, 1, 2, 8, 3478, 84, 0.250000, 0.357143, 0.000000, 0, 0, 2584
1, 24, 12, 8, 1000, 1, 3, 8, 3395, 72, 0.400000, 0.206081, 0.000000, 0, 0, 2163
1, 24, 12, 8, 1000, 1, 4, 8, 3436, 70, 0.500000, 0.197842, 0.000000, 0, 0, 2221
1, 24, 12, 8, 1000, 2, 1, 8, 3445, 115, 0.125000, 0.527197, 0.000000, 1410, 0, 1359
1, 24, 12, 8, 1000, 2, 2, 8, 3478, 84, 0.250000, 0.357143, 0.000000, 0, 0, 2584
1, 24, 12, 8, 1000, 2, 3, 8, 3395, 72, 0.400000, 0.206081, 0.000000, 0, 0, 2163
1, 24, 12, 8, 1000, 2, 4, 8, 3436, 70, 0.500000, 0.197842, 0.000000, 0, 0, 2221
1, 24, 12, 8, 1000, 3, 1, 8, 3445, 115, 0.125000, 0.527197, 0.000000, 1410, 0, 1359
1, 24, 12, 8, 1000, 3, 2, 8, 3478, 84, 0.250000, 0.357143, 0.000000, 0, 0, 2584
1, 24, 12, 8, 1000, 3, 3, 8, 3395, 72, 0.400000, 0.206081, 0.000000, 0, 0, 2163
1, 24, 12, 8, 1000, 3, 4, 8, 3436, 70, 0.500000, 0.197842, 0.000000, 0, 0, 2221
1, 24, 12, 16, 100, 1, 1, 8, 644, 115, 0.125000, 0.648402, 0.000000, 231, 0, 196
1, 24, 12, 16, 100, 1, 2, 8, 613, 84, 0.250000, 0.454545, 0.000000, 0, 0, 399
1, 24, 12, 16, 100, 1, 3, 8, 603, 72, 0.400000, 0.291339, 0.000000, 0, 0, 344
1, 24, 12, 16, 100, 1, 4, 8, 599, 70, 0.500000, 0.264706, 0.000000, 0, 0, 354
1, 24, 12, 16, 100, 2, 1, 8, 644, 115, 0.125000, 0.648402, 0.000000, 231, 0, 196
1, 24, 12, 16, 100, 2, 2, 8, 613, 84, 0.250000, 0.454545, 0.000000, 0, 0, 399
1, 24, 12, 16, 100, 2, 3, 8, 603, 72, 0.400000, 0.291339, 0.000000, 0, 0, 344
1, 24, 12, 16, 100, 2, 4, 8, 599, 70, 0.500000, 0.264706, 0.000000, 0, 0, 354
1, 24, 12, 16, 100, 3, 1, 8, 644, 115, 0.125000, 0.648402, 0.000000, 231, 0, 196
1, 24, 12, 16, 100, 3, 2, 8, 613, 84, 0.250000, 0.454545, 0.000000, 0, 0, 399
1, 24, 12, 16, 100, 3, 3, 8, 603, 72, 0.400000, 0.291339, 0.000000, 0, 0, 344
1, 24, 12, 16, 100, 3, 4, 8, 599, 70, 0.500000, 0.264706, 0.000000, 0, 0, 354
1, 24, 12, 16, 1000, 1, 1, 8, 3445, 115, 0.125000, 0.556485, 0.000000, 1410, 0, 1359
1, 24, 12, 16, 1000, 1, 2, 8, 3478, 84, 0.250000, 0.357143, 0.000000, 0, 0, 2584
1, 24, 12, 16, 1000, 1, 3, 8, 3395, 72, 0.400000, 0.206081, 0.000000, 0, 0, 2163
