N, ROB size, RS size, Cache Size, Memory Latency, Branch Type, Unrolls, Optimization Lvl, Cycles, Instructions, Branch hit, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
1, 24, 12, 8, 1000, 1, 3, 8, 1278, 79, 0.346154, 0.654589, -1.916667, 340, 0, 0
1, 24, 12, 8, 1000, 1, 4, 8, 1665, 72, 0.500000, 0.578049, -1.384615, 73, 103, 0
1, 24, 12, 8, 1000, 2, 1, 8, 1324, 107, 0.242424, 0.739857, -2.444444, 533, 0, 0
1, 24, 12, 8, 1000, 2, 2, 8, 1195, 79, 0.384615, 0.611253, -1.384615, 265, 0, 0
1, 24, 12, 8, 1000, 2, 3, 8, 1195, 79, 0.384615, 0.611253, -1.384615, 265, 0, 0
1, 24, 12, 8, 1000, 2, 4, 8, 2272, 72, 0.541667, 0.255859, -1.833333, 79, 34, 0
1, 24, 12, 8, 1000, 3, 1, 8, 1324, 107, 0.242424, 0.739857, -2.444444, 533, 0, 0
1, 24, 12, 8, 1000, 3, 2, 8, 1188, 79, 0.346154, 0.622396, -1.384615, 265, 0, 0
1, 24, 12, 8, 1000, 3, 3, 8, 1188, 79, 0.346154, 0.622396, -1.384615, 265, 0, 0
1, 24, 12, 8, 1000, 3, 4, 8, 1665, 72, 0.500000, 0.575610, -1.384615, 73, 103, 0
1, 24, 12, 16, 100, 1, 1, 8, 307, 107, 0.242424, 0.803922, -1.090909, 1, 0, 0
1, 24, 12, 16, 100, 1, 2, 8, 324, 79, 0.346154, 0.757764, -1.416667, 4, 0, 0
1, 24, 12, 16, 100, 1, 3, 8, 324, 79, 0.346154, 0.757764, -1.416667, 4, 0, 0
1, 24, 12, 16, 100, 1, 4, 8, 324, 72, 0.500000, 0.656250, -0.714286, 0, 5, 0
1, 24, 12, 16, 100, 2, 1, 8, 307, 107, 0.242424, 0.803922, -1.090909, 1, 0, 0
1, 24, 12, 16, 100, 2, 2, 8, 328, 79, 0.384615, 0.760736, -1.333333, 4, 0, 0
1, 24, 12, 16, 100, 2, 3, 8, 328, 79, 0.384615, 0.760736, -1.333333, 4, 0, 0
1, 24, 12, 16, 100, 2, 4, 8, 367, 72, 0.541667, 0.587258, -0.352941, 0, 12, 0
1, 24, 12, 16, 100, 3, 1, 8, 307, 107, 0.242424, 0.803922, -1.090909, 1, 0, 0
1, 24, 12, 16, 100, 3, 2, 8, 321, 79, 0.346154, 0.755486, -1.333333, 4, 0, 0
1, 24, 12, 16, 100, 3, 3, 8, 321, 79, 0.346154, 0.755486, -1.333333, 4, 0, 0
1, 24, 12, 16, 100, 3, 4, 8, 324, 72, 0.500000, 0.656250, -0.714286, 0, 5, 0
1, 24, 12, 16, 1000, 1, 1, 8, 1228, 107, 0.242424, 0.795294, -2.444444, 533, 0, 0
1, 24, 12, 16, 1000, 1, 2, 8, 1099, 79, 0.346154, 0.734748, -1.461538, 328, 0, 0
1, 24, 12, 16, 1000, 1, 3, 8, 1099, 79, 0.346154, 0.734748, -1.461538, 328, 0, 0
1, 24, 12, 16, 1000, 1, 4, 8, 1358, 72, 0.500000, 0.748315, -3.083333, 364, 105, 0
1, 24, 12, 16, 1000, 2, 1, 8, 1228, 107, 0.242424, 0.795294, -2.444444, 533, 0, 0
1, 24, 12, 16, 1000, 2, 2, 8, 1096, 79, 0.384615, 0.695876, -1.636364, 246, 0, 0
1, 24, 12, 16, 1000, 2, 3, 8, 1096, 79, 0.384615, 0.695876, -1.636364, 246, 0, 0
1, 24, 12, 16, 1000, 2, 4, 8, 1410, 72, 0.541667, 0.607565, -1.583333, 146, 163, 0
1, 24, 12, 16, 1000, 3, 1, 8, 1228, 107, 0.242424, 0.795294, -2.444444, 533, 0, 0
1, 24, 12, 16, 1000, 3, 2, 8, 1089, 79, 0.346154, 0.734043, -1.461538, 318, 0, 0
1, 24, 12, 16, 1000, 3, 3, 8, 1089, 79, 0.346154, 0.734043, -1.461538, 318, 0, 0
1, 24, 12, 16, 1000, 3, 4, 8, 1358, 72, 0.500000, 0.748315, -3.083333, 364, 105, 0
1, 24, 12, 64, 100, 1, 1, 8, 307, 107, 0.242424, 0.803922, -1.090909, 1, 0, 0
1, 24, 12, 64, 100, 1, 2, 8, 316, 79, 0.346154, 0.780952, -1.000000, 8, 0, 0
1, 24, 12, 64, 100, 1, 3, 8, 316, 79, 0.346154, 0.780952, -1.000000, 8, 0, 0
1, 24, 12, 64, 100, 1, 4, 8, 316, 72, 0.500000, 0.742038, -0.600000, 0, 4, 0
1, 24, 12, 64, 100, 2, 1, 8, 307, 107, 0.242424, 0.803922, -1.090909, 1, 0, 0
1, 24, 12, 64, 100, 2, 2, 8, 315, 79, 0.384615, 0.780255, -1.250000, 6, 0, 0
1, 24, 12, 64, 100, 2, 3, 8, 315, 79, 0.384615, 0.780255, -1.250000, 6, 0, 0
1, 24, 12, 64, 100, 2, 4, 8, 330, 72, 0.541667, 0.753049, -0.312500, 0, 10, 0
1, 24, 12, 64, 100, 3, 1, 8, 307, 107, 0.242424, 0.803922, -1.090909, 1, 0, 0
1, 24, 12, 64, 100, 3, 2, 8, 316, 79, 0.346154, 0.780952, -1.000000, 7, 0, 0
1, 24, 12, 64, 100, 3, 3, 8, 316, 79, 0.346154, 0.780952, -1.000000, 7, 0, 0
1, 24, 12, 64, 100, 3, 4, 8, 316, 72, 0.500000, 0.742038, -0.600000, 0, 4, 0
1, 24, 12, 64, 1000, 1, 1, 8, 1228, 107, 0.242424, 0.795294, -2.444444, 533, 0, 0
1, 24, 12, 64, 1000, 1, 2, 8, 1011, 79, 0.346154, 0.753281, -1.461538, 328, 0, 0
1, 24, 12, 64, 1000, 1, 3, 8, 1011, 79, 0.346154, 0.753281, -1.461538, 328, 0, 0
1, 24, 12, 64, 1000, 1, 4, 8, 1263, 72, 0.500000, 0.768889, -2.833333, 220, 247, 0
1, 24, 12, 64, 1000, 2, 1, 8, 1228, 107, 0.242424, 0.795294, -2.444444, 533, 0, 0
1, 24, 12, 64, 1000, 2, 2, 8, 1013, 79, 0.384615, 0.717172, -1.545455, 249, 0, 0
