N, ROB size, RS size, Cache Size, Memory Latency, Branch Type, Unrolls, Optimization Lvl, Cycles, Instructions, Branch hit, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
1, 32, 16, 16, 100, 1, 3, 8, 1594, 490, 0.125000, 0.690162, 0.000000, 918, 0, 0
1, 32, 16, 16, 100, 1, 4, 8, 1615, 480, 0.166667, 0.494488, 0.000000, 981, 6, 0
1, 32, 16, 16, 100, 2, 1, 8, 1570, 580, 0.041667, 0.856330, 0.000000, 872, 0, 0
1, 32, 16, 16, 100, 2, 2, 8, 1541, 510, 0.083333, 0.776097, 0.000000, 885, 0, 0
1, 32, 16, 16, 100, 2, 3, 8, 1594, 490, 0.125000, 0.690162, 0.000000, 918, 0, 0
1, 32, 16, 16, 100, 2, 4, 8, 1615, 480, 0.166667, 0.494488, 0.000000, 981, 6, 0
1, 32, 16, 16, 100, 3, 1, 8, 1570, 580, 0.041667, 0.856330, 0.000000, 872, 0, 0
1, 32, 16, 16, 100, 3, 2, 8, 1541, 510, 0.083333, 0.776097, 0.000000, 885, 0, 0
1, 32, 16, 16, 100, 3, 3, 8, 1594, 490, 0.125000, 0.690162, 0.000000, 918, 0, 0
1, 32, 16, 16, 100, 3, 4, 8, 1615, 480, 0.166667, 0.494488, 0.000000, 981, 6, 0
1, 32, 16, 16, 1000, 1, 1, 8, 5345, 580, 0.041667, 0.906528, 0.000000, 4380, 0, 0
1, 32, 16, 16, 1000, 1, 2, 8, 5336, 510, 0.083333, 0.833333, 0.000000, 4212, 0, 0
1, 32, 16, 16, 1000, 1, 3, 8, 5475, 490, 0.125000, 0.737834, 0.000000, 4043, 0, 0
1, 32, 16, 16, 1000, 1, 4, 8, 5489, 480, 0.166667, 0.507987, 0.000000, 3993, 0, 0
1, 32, 16, 16, 1000, 2, 1, 8, 5345, 580, 0.041667, 0.906528, 0.000000, 4380, 0, 0
1, 32, 16, 16, 1000, 2, 2, 8, 5336, 510, 0.083333, 0.833333, 0.000000, 4212, 0, 0
1, 32, 16, 16, 1000, 2, 3, 8, 5475, 490, 0.125000, 0.737834, 0.000000, 4043, 0, 0
1, 32, 16, 16, 1000, 2, 4, 8, 5489, 480, 0.166667, 0.507987, 0.000000, 3993, 0, 0
1, 32, 16, 16, 1000, 3, 1, 8, 5345, 580, 0.041667, 0.906528, 0.000000, 4380, 0, 0
1, 32, 16, 16, 1000, 3, 2, 8, 5336, 510, 0.083333, 0.833333, 0.000000, 4212, 0, 0
1, 32, 16, 16, 1000, 3, 3, 8, 5475, 490, 0.125000, 0.737834, 0.000000, 4043, 0, 0
1, 32, 16, 16, 1000, 3, 4, 8, 5489, 480, 0.166667, 0.507987, 0.000000, 3993, 0, 0
1, 32, 16, 64, 100, 1, 1, 8, 1551, 580, 0.041667, 0.893218, 0.000000, 873, 0, 0
1, 32, 16, 64, 100, 1, 2, 8, 1534, 510, 0.083333, 0.813918, 0.000000, 888, 0, 0
1, 32, 16, 64, 100, 1, 3, 8, 1584, 490, 0.125000, 0.725782, 0.000000, 918, 0, 0
1, 32, 16, 64, 100, 1, 4, 8, 1615, 480, 0.166667, 0.759055, 0.000000, 981, 6, 0
1, 32, 16, 64, 100, 2, 1, 8, 1551, 580, 0.041667, 0.893218, 0.000000, 873, 0, 0
1, 32, 16, 64, 100, 2, 2, 8, 1534, 510, 0.083333, 0.813918, 0.000000, 888, 0, 0
1, 32, 16, 64, 100, 2, 3, 8, 1584, 490, 0.125000, 0.725782, 0.000000, 918, 0, 0
1, 32, 16, 64, 100, 2, 4, 8, 1615, 480, 0.166667, 0.759055, 0.000000, 981, 6, 0
1, 32, 16, 64, 100, 3, 1, 8, 1551, 580, 0.041667, 0.893218, 0.000000, 873, 0, 0
1, 32, 16, 64, 100, 3, 2, 8, 1534, 510, 0.083333, 0.813918, 0.000000, 888, 0, 0
1, 32, 16, 64, 100, 3, 3, 8, 1584, 490, 0.125000, 0.725782, 0.000000, 918, 0, 0
1, 32, 16, 64, 100, 3, 4, 8, 1615, 480, 0.166667, 0.759055, 0.000000, 981, 6, 0
1, 32, 16, 64, 1000, 1, 1, 8, 5257, 580, 0.041667, 0.918398, 0.000000, 4380, 0, 0
1, 32, 16, 64, 1000, 1, 2, 8, 5226, 510, 0.083333, 0.870550, 0.000000, 4328, 0, 0
1, 32, 16, 64, 1000, 1, 3, 8, 5380, 490, 0.125000, 0.813205, 0.000000, 4265, 0, 0
1, 32, 16, 64, 1000, 1, 4, 8, 5346, 480, 0.166667, 0.773163, 0.000000, 4147, 4, 0
1, 32, 16, 64, 1000, 2, 1, 8, 5257, 580, 0.041667, 0.918398, 0.000000, 4380, 0, 0
1, 32, 16, 64, 1000, 2, 2, 8, 5226, 510, 0.083333, 0.870550, 0.000000, 4328, 0, 0
1, 32, 16, 64, 1000, 2, 3, 8, 5380, 490, 0.125000, 0.813205, 0.000000, 4265, 0, 0
1, 32, 16, 64, 1000, 2, 4, 8, 5346, 480, 0.166667, 0.773163, 0.000000, 4147, 4, 0
1, 32, 16, 64, 1000, 3, 1, 8, 5257, 580, 0.041667, 0.918398, 0.000000, 4380, 0, 0
1, 32, 16, 64, 1000, 3, 2, 8, 5226, 510, 0.083333, 0.870550, 0.000000, 4328, 0, 0
1, 32, 16, 64, 1000, 3, 3, 8, 5380, 490, 0.125000, 0.813205, 0.000000, 4265, 0, 0
1, 32, 16, 64, 1000, 3, 4, 8, 5346, 480, 0.166667, 0.773163, 0.000000, 4147, 4, 0
2, 12, 6, 8, 100, 1, 1, 8, 1379, 580, 0.041667, 0.802817, 0.000000, 953, 52, 0
2, 12, 6, 8, 100, 1, 2, 8, 1182, 510, 0.083333, 0.606312, 0.000000, 864, 106, 0
2, 12, 6, 8, 100, 1, 3, 8, 1227, 490, 0.125000, 0.116279, 0.000000, 902, 75, 0
2, 12, 6, 8, 100, 1, 4, 8, 1176, 480, 0.166667, 0.008562, 0.000000, 854, 105, 0
2, 12, 6, 8, 100, 2, 1, 8, 1379, 580, 0.041667, 0.802817, 0.000000, 953, 52, 0
2, 12, 6, 8, 100, 2, 2, 8, 1182, 510, 0.083333, 0.606312, 0.000000, 864, 106, 0
2, 12, 6, 8, 100, 2, 3, 8, 1227, 490, 0.125000, 0.116279, 0.000000, 902, 75, 0
2, 12, 6, 8, 100, 2, 4, 8, 1176, 480, 0.166667, 0.008562, 0.000000, 854, 105, 0
2, 12, 6, 8, 100, 3, 1, 8, 1379, 580, 0.041667, 0.802817, 0.000000, 953, 52, 0
2, 12, 6, 8, 100, 3, 2, 8, 1182, 510, 0.083333, 0.606312, 0.000000, 864, 106, 0
2, 12, 6, 8, 100, 3, 3, 8, 1227, 490, 0.125000, 0.116279, 0.000000, 902, 75, 0
2, 12, 6, 8, 100, 3, 4, 8, 1176, 480, 0.166667, 0.008562, 0.000000, 854, 105, 0
2, 12, 6, 8, 1000, 1, 1, 8, 5357, 580, 0.041667, 0.851190, 0.000000, 4576, 50, 0
2, 12, 6, 8, 1000, 1, 2, 8, 5011, 510, 0.083333, 0.615772, 0.000000, 4311, 47, 0
2, 12, 6, 8, 1000, 1, 3, 8, 5103, 490, 0.125000, 0.117845, 0.000000, 4274, 58, 0
2, 12, 6, 8, 1000, 1, 4, 8, 5085, 480, 0.166667, 0.008562, 0.000000, 4305, 29, 0
