N, ROB size, RS size, Cache Size, Memory Latency, Branch Type, Unrolls, Optimization Lvl, Cycles, Instructions, Branch hit, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
1, 24, 12, 64, 100, 1, 4, 8, 1760, 592, 0.507042, 0.858413, 0.846154, 200, 59, 39
1, 24, 12, 64, 100, 2, 1, 8, 1761, 643, 0.450000, 0.877029, 0.847059, 194, 4, 39
1, 24, 12, 64, 100, 2, 2, 8, 1751, 608, 0.486486, 0.871438, 0.846154, 212, 4, 39
1, 24, 12, 64, 100, 2, 3, 8, 1755, 597, 0.500000, 0.866286, 0.847059, 217, 29, 39
1, 24, 12, 64, 100, 2, 4, 8, 1760, 592, 0.507042, 0.858413, 0.846154, 200, 59, 39
1, 24, 12, 64, 100, 3, 1, 8, 1761, 643, 0.450000, 0.877029, 0.847059, 194, 4, 39
1, 24, 12, 64, 100, 3, 2, 8, 1751, 608, 0.486486, 0.871438, 0.846154, 212, 4, 39
1, 24, 12, 64, 100, 3, 3, 8, 1755, 597, 0.500000, 0.866286, 0.847059, 217, 29, 39
1, 24, 12, 64, 100, 3, 4, 8, 1760, 592, 0.507042, 0.858413, 0.846154, 200, 59, 39
1, 24, 12, 64, 1000, 1, 1, 8, 4476, 643, 0.550000, 0.869010, 0.841808, 1647, 83, 124
1, 24, 12, 64, 1000, 1, 2, 8, 4306, 608, 0.486486, 0.865195, 0.833333, 1746, 83, 124
1, 24, 12, 64, 1000, 1, 3, 8, 4308, 597, 0.513889, 0.862428, 0.834320, 1739, 108, 124
1, 24, 12, 64, 1000, 1, 4, 8, 4506, 592, 0.507042, 0.851503, 0.833333, 1717, 129, 124
1, 24, 12, 64, 1000, 2, 1, 8, 4389, 643, 0.450000, 0.869640, 0.833333, 1734, 83, 124
1, 24, 12, 64, 1000, 2, 2, 8, 4306, 608, 0.486486, 0.865195, 0.833333, 1746, 83, 124
1, 24, 12, 64, 1000, 2, 3, 8, 4295, 597, 0.500000, 0.861386, 0.834320, 1739, 108, 124
1, 24, 12, 64, 1000, 2, 4, 8, 4506, 592, 0.507042, 0.851503, 0.833333, 1717, 129, 124
1, 24, 12, 64, 1000, 3, 1, 8, 4389, 643, 0.450000, 0.869640, 0.833333, 1734, 83, 124
1, 24, 12, 64, 1000, 3, 2, 8, 4306, 608, 0.486486, 0.865195, 0.833333, 1746, 83, 124
1, 24, 12, 64, 1000, 3, 3, 8, 4295, 597, 0.500000, 0.861386, 0.834320, 1739, 108, 124
1, 24, 12, 64, 1000, 3, 4, 8, 4506, 592, 0.507042, 0.851503, 0.833333, 1717, 129, 124
1, 32, 16, 8, 100, 1, 1, 8, 2449, 643, 0.562500, 0.401978, 0.618280, 106, 0, 39
1, 32, 16, 8, 100, 1, 2, 8, 2146, 608, 0.486486, 0.496347, 0.612717, 190, 0, 39
1, 32, 16, 8, 100, 1, 3, 8, 2258, 597, 0.513889, 0.414622, 0.584795, 221, 2, 43
1, 32, 16, 8, 100, 1, 4, 8, 2159, 592, 0.507042, 0.454784, 0.618497, 179, 41, 39
1, 32, 16, 8, 100, 2, 1, 8, 2153, 643, 0.450000, 0.516675, 0.604651, 173, 0, 39
1, 32, 16, 8, 100, 2, 2, 8, 2146, 608, 0.486486, 0.496347, 0.612717, 190, 0, 39
1, 32, 16, 8, 100, 2, 3, 8, 2176, 597, 0.500000, 0.471018, 0.602339, 222, 2, 43
1, 32, 16, 8, 100, 2, 4, 8, 2159, 592, 0.507042, 0.454784, 0.618497, 179, 41, 39
1, 32, 16, 8, 100, 3, 1, 8, 2153, 643, 0.450000, 0.516675, 0.604651, 173, 0, 39
1, 32, 16, 8, 100, 3, 2, 8, 2146, 608, 0.486486, 0.496347, 0.612717, 190, 0, 39
1, 32, 16, 8, 100, 3, 3, 8, 2176, 597, 0.500000, 0.471018, 0.602339, 222, 2, 43
1, 32, 16, 8, 100, 3, 4, 8, 2159, 592, 0.507042, 0.454784, 0.618497, 179, 41, 39
1, 32, 16, 8, 1000, 1, 1, 8, 10061, 643, 0.537500, 0.443497, 0.593583, 1613, 0, 188
1, 32, 16, 8, 1000, 1, 2, 8, 8356, 608, 0.486486, 0.501288, 0.601190, 1734, 0, 208
1, 32, 16, 8, 1000, 1, 3, 8, 8751, 597, 0.500000, 0.494030, 0.583333, 1937, 6, 198
