N, ROB size, RS size, Cache Size, Memory Latency, Branch Type, Unrolls, Optimization Lvl, Cycles, Instructions, Branch hit, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
1, 24, 12, 64, 1000, 3, 2, 8, 9985, 425, 0.230769, 0.628527, -0.010309, 8336, 5, 1059
1, 24, 12, 64, 1000, 3, 3, 8, 9973, 413, 0.333333, 0.570288, -0.010309, 7630, 12, 1431
1, 24, 12, 64, 1000, 3, 4, 8, 9967, 407, 0.428571, 0.514516, -0.010309, 7262, 12, 1617
1, 32, 16, 8, 100, 1, 1, 8, 2033, 461, 0.120000, 0.542373, -0.010309, 921, 11, 431
1, 32, 16, 8, 100, 1, 2, 8, 1996, 425, 0.230769, 0.003120, -0.010309, 847, 26, 456
1, 32, 16, 8, 100, 1, 3, 8, 1985, 413, 0.333333, 0.003180, -0.010309, 833, 33, 710
1, 32, 16, 8, 100, 1, 4, 8, 1979, 407, 0.428571, 0.003210, -0.010309, 627, 35, 856
1, 32, 16, 8, 100, 2, 1, 8, 2033, 461, 0.120000, 0.542373, -0.010309, 921, 11, 431
1, 32, 16, 8, 100, 2, 2, 8, 1996, 425, 0.230769, 0.003120, -0.010309, 847, 26, 456
1, 32, 16, 8, 100, 2, 3, 8, 1985, 413, 0.333333, 0.003180, -0.010309, 833, 33, 710
1, 32, 16, 8, 100, 2, 4, 8, 1979, 407, 0.428571, 0.003210, -0.010309, 627, 35, 856
1, 32, 16, 8, 100, 3, 1, 8, 2033, 461, 0.120000, 0.542373, -0.010309, 921, 11, 431
1, 32, 16, 8, 100, 3, 2, 8, 1996, 425, 0.230769, 0.003120, -0.010309, 847, 26, 456
1, 32, 16, 8, 100, 3, 3, 8, 1985, 413, 0.333333, 0.003180, -0.010309, 833, 33, 710
1, 32, 16, 8, 100, 3, 4, 8, 1979, 407, 0.428571, 0.003210, -0.010309, 627, 35, 856
1, 32, 16, 8, 1000, 1, 1, 8, 10014, 461, 0.120000, 0.539394, -0.010309, 6260, 0, 2163
1, 32, 16, 8, 1000, 1, 2, 8, 10147, 425, 0.230769, 0.011544, -0.010309, 5991, 0, 2155
1, 32, 16, 8, 1000, 1, 3, 8, 10142, 413, 0.333333, 0.002946, -0.010309, 5981, 0, 4349
1, 32, 16, 8, 1000, 1, 4, 8, 10136, 407, 0.428571, 0.002972, -0.010309, 4369, 0, 5433
1, 32, 16, 8, 1000, 2, 1, 8, 10014, 461, 0.120000, 0.539394, -0.010309, 6260, 0, 2163
1, 32, 16, 8, 1000, 2, 2, 8, 10147, 425, 0.230769, 0.011544, -0.010309, 5991, 0, 2155
1, 32, 16, 8, 1000, 2, 3, 8, 10142, 413, 0.333333, 0.002946, -0.010309, 5981, 0, 4349
1, 32, 16, 8, 1000, 2, 4, 8, 10136, 407, 0.428571, 0.002972, -0.010309, 4369, 0, 5433
1, 32, 16, 8, 1000, 3, 1, 8, 10014, 461, 0.120000, 0.539394, -0.010309, 6260, 0, 2163
1, 32, 16, 8, 1000, 3, 2, 8, 10147, 425, 0.230769, 0.011544, -0.010309, 5991, 0, 2155
1, 32, 16, 8, 1000, 3, 3, 8, 10142, 413, 0.333333, 0.002946, -0.010309, 5981, 0, 4349
1, 32, 16, 8, 1000, 3, 4, 8, 10136, 407, 0.428571, 0.002972, -0.010309, 4369, 0, 5433
1, 32, 16, 16, 100, 1, 1, 8, 2033, 461, 0.120000, 0.724191, -0.010309, 921, 11, 431
1, 32, 16, 16, 100, 1, 2, 8, 1996, 425, 0.230769, 0.536661, -0.010309, 847, 26, 456
1, 32, 16, 16, 100, 1, 3, 8, 1985, 413, 0.333333, 0.136725, -0.010309, 833, 33, 710
1, 32, 16, 16, 100, 1, 4, 8, 1979, 407, 0.428571, 0.003210, -0.010309, 627, 35, 856
1, 32, 16, 16, 100, 2, 1, 8, 2033, 461, 0.120000, 0.724191, -0.010309, 921, 11, 431
1, 32, 16, 16, 100, 2, 2, 8, 1996, 425, 0.230769, 0.536661, -0.010309, 847, 26, 456
1, 32, 16, 16, 100, 2, 3, 8, 1985, 413, 0.333333, 0.136725, -0.010309, 833, 33, 710
1, 32, 16, 16, 100, 2, 4, 8, 1979, 407, 0.428571, 0.003210, -0.010309, 627, 35, 856
1, 32, 16, 16, 100, 3, 1, 8, 2033, 461, 0.120000, 0.724191, -0.010309, 921, 11, 431
1, 32, 16, 16, 100, 3, 2, 8, 1996, 425, 0.230769, 0.536661, -0.010309, 847, 26, 456
1, 32, 16, 16, 100, 3, 3, 8, 1985, 413, 0.333333, 0.136725, -0.010309, 833, 33, 710
1, 32, 16, 16, 100, 3, 4, 8, 1979, 407, 0.428571, 0.003210, -0.010309, 627, 35, 856
1, 32, 16, 16, 1000, 1, 1, 8, 10014, 461, 0.120000, 0.712121, -0.010309, 6302, 0, 2163
1, 32, 16, 16, 1000, 1, 2, 8, 10088, 425, 0.230769, 0.496392, -0.010309, 5993, 0, 2155
1, 32, 16, 16, 1000, 1, 3, 8, 10142, 413, 0.333333, 0.126657, -0.010309, 5981, 0, 4349
1, 32, 16, 16, 1000, 1, 4, 8, 10136, 407, 0.428571, 0.002972, -0.010309, 4369, 0, 5433
1, 32, 16, 16, 1000, 2, 1, 8, 10014, 461, 0.120000, 0.712121, -0.010309, 6302, 0, 2163
1, 32, 16, 16, 1000, 2, 2, 8, 10088, 425, 0.230769, 0.496392, -0.010309, 5993, 0, 2155
1, 32, 16, 16, 1000, 2, 3, 8, 10142, 413, 0.333333, 0.126657, -0.010309, 5981, 0, 4349
1, 32, 16, 16, 1000, 2, 4, 8, 10136, 407, 0.428571, 0.002972, -0.010309, 4369, 0, 5433
1, 32, 16, 16, 1000, 3, 1, 8, 10014, 461, 0.120000, 0.712121, -0.010309, 6302, 0, 2163
1, 32, 16, 16, 1000, 3, 2, 8, 10088, 425, 0.230769, 0.496392, -0.010309, 5993, 0, 2155
1, 32, 16, 16, 1000, 3, 3, 8, 10142, 413, 0.333333, 0.126657, -0.010309, 5981, 0, 4349
1, 32, 16, 16, 1000, 3, 4, 8, 10136, 407, 0.428571, 0.002972, -0.010309, 4369, 0, 5433
1, 32, 16, 64, 100, 1, 1, 8, 2012, 461, 0.120000, 0.773083, -0.010309, 920, 11, 431
1, 32, 16, 64, 100, 1, 2, 8, 1986, 425, 0.230769, 0.648177, -0.010309, 847, 26, 456
1, 32, 16, 64, 100, 1, 3, 8, 1975, 413, 0.333333, 0.589661, -0.010309, 833, 33, 710
1, 32, 16, 64, 100, 1, 4, 8, 1969, 407, 0.428571, 0.533442, -0.010309, 627, 35, 856
1, 32, 16, 64, 100, 2, 1, 8, 2012, 461, 0.120000, 0.773083, -0.010309, 920, 11, 431
1, 32, 16, 64, 100, 2, 2, 8, 1986, 425, 0.230769, 0.648177, -0.010309, 847, 26, 456
1, 32, 16, 64, 100, 2, 3, 8, 1975, 413, 0.333333, 0.589661, -0.010309, 833, 33, 710
1, 32, 16, 64, 100, 2, 4, 8, 1969, 407, 0.428571, 0.533442, -0.010309, 627, 35, 856
1, 32, 16, 64, 100, 3, 1, 8, 2012, 461, 0.120000, 0.773083, -0.010309, 920, 11, 431
1, 32, 16, 64, 100, 3, 2, 8, 1986, 425, 0.230769, 0.648177, -0.010309, 847, 26, 456
1, 32, 16, 64, 100, 3, 3, 8, 1975, 413, 0.333333, 0.589661, -0.010309, 833, 33, 710
1, 32, 16, 64, 100, 3, 4, 8, 1969, 407, 0.428571, 0.533442, -0.010309, 627, 35, 856
1, 32, 16, 64, 1000, 1, 1, 8, 9840, 461, 0.120000, 0.767081, -0.010309, 6302, 11, 2225
1, 32, 16, 64, 1000, 1, 2, 8, 10088, 425, 0.230769, 0.580087, -0.010309, 5993, 0, 2155
1, 32, 16, 64, 1000, 1, 3, 8, 10142, 413, 0.333333, 0.527246, -0.010309, 5981, 0, 4349
1, 32, 16, 64, 1000, 1, 4, 8, 10136, 407, 0.428571, 0.475483, -0.010309, 4369, 0, 5433
1, 32, 16, 64, 1000, 2, 1, 8, 9840, 461, 0.120000, 0.767081, -0.010309, 6302, 11, 2225
1, 32, 16, 64, 1000, 2, 2, 8, 10088, 425, 0.230769, 0.580087, -0.010309, 5993, 0, 2155
1, 32, 16, 64, 1000, 2, 3, 8, 10142, 413, 0.333333, 0.527246, -0.010309, 5981, 0, 4349
1, 32, 16, 64, 1000, 2, 4, 8, 10136, 407, 0.428571, 0.475483, -0.010309, 4369, 0, 5433
1, 32, 16, 64, 1000, 3, 1, 8, 9840, 461, 0.120000, 0.767081, -0.010309, 6302, 11, 2225
1, 32, 16, 64, 1000, 3, 2, 8, 10088, 425, 0.230769, 0.580087, -0.010309, 5993, 0, 2155
1, 32, 16, 64, 1000, 3, 3, 8, 10142, 413, 0.333333, 0.527246, -0.010309, 5981, 0, 4349
1, 32, 16, 64, 1000, 3, 4, 8, 10136, 407, 0.428571, 0.475483, -0.010309, 4369, 0, 5433
2, 12, 6, 8, 100, 1, 1, 8, 1800, 461, 0.120000, 0.571646, 0.000000, 1389, 56, 0
2, 12, 6, 8, 100, 1, 2, 8, 1787, 425, 0.230769, 0.043974, 0.000000, 1397, 64, 0
2, 12, 6, 8, 100, 1, 3, 8, 1783, 413, 0.333333, 0.013289, 0.000000, 1397, 67, 0
2, 12, 6, 8, 100, 1, 4, 8, 1781, 407, 0.428571, 0.013423, 0.000000, 1399, 67, 0
2, 12, 6, 8, 100, 2, 1, 8, 1800, 461, 0.120000, 0.571646, 0.000000, 1389, 56, 0
2, 12, 6, 8, 100, 2, 2, 8, 1787, 425, 0.230769, 0.043974, 0.000000, 1397, 64, 0
2, 12, 6, 8, 100, 2, 3, 8, 1783, 413, 0.333333, 0.013289, 0.000000, 1397, 67, 0
2, 12, 6, 8, 100, 2, 4, 8, 1781, 407, 0.428571, 0.013423, 0.000000, 1399, 67, 0
2, 12, 6, 8, 100, 3, 1, 8, 1800, 461, 0.120000, 0.571646, 0.000000, 1389, 56, 0
