N, ROB size, RS size, Cache Size, Memory Latency, Branch Type, Unrolls, Optimization Lvl, Cycles, Instructions, Branch hit, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
1, 32, 16, 8, 1000, 3, 2, 8, 4544, 1039, 0.023316, 0.900568, -19.071429, 2523, 0, 0
1, 32, 16, 8, 1000, 3, 3, 8, 4163, 872, 0.037791, 0.864143, -14.684211, 2124, 61, 0
1, 32, 16, 8, 1000, 3, 4, 8, 200002, 114, 0.243902, 0.606119, -4.076923, 11, 3, 197925
1, 32, 16, 16, 100, 1, 1, 8, 2029, 1547, 0.017544, 0.966814, -19.538462, 0, 0, 0
1, 32, 16, 16, 100, 1, 2, 8, 1578, 1039, 0.028497, 0.942815, -14.166667, 0, 0, 0
1, 32, 16, 16, 100, 1, 3, 8, 1453, 872, 0.040698, 0.920446, -11.681818, 0, 0, 0
1, 32, 16, 16, 100, 1, 4, 8, 3575, 793, 0.398148, 0.968383, -1.338624, 0, 0, 0
1, 32, 16, 16, 100, 2, 1, 8, 2001, 1547, 0.015595, 0.966254, -23.090909, 0, 0, 0
1, 32, 16, 16, 100, 2, 2, 8, 1544, 1039, 0.025907, 0.941265, -18.214286, 0, 0, 0
1, 32, 16, 16, 100, 2, 3, 8, 1434, 872, 0.043605, 0.919028, -12.550000, 0, 0, 0
1, 32, 16, 16, 100, 2, 4, 8, 1378, 793, 0.043210, 0.863285, -11.904762, 0, 0, 0
1, 32, 16, 16, 100, 3, 1, 8, 2001, 1547, 0.015595, 0.966254, -23.090909, 0, 0, 0
1, 32, 16, 16, 100, 3, 2, 8, 1537, 1039, 0.023316, 0.940954, -18.285714, 0, 0, 0
1, 32, 16, 16, 100, 3, 3, 8, 1452, 872, 0.040698, 0.920255, -11.130435, 0, 0, 0
1, 32, 16, 16, 100, 3, 4, 8, 1363, 793, 0.043210, 0.902670, -12.095238, 0, 0, 0
