N, ROB size, RS size, Cache Size, Unrolls, Optimization Lvl, Cycles, Instructions, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
1, 32, 8, 64, 3, 3, 245, 75, 0.827869, 0.000000, 0, 0, 0
1, 32, 8, 64, 3, 4, 245, 75, 0.827869, 0.000000, 0, 0, 0
1, 32, 8, 64, 3, 5, 245, 75, 0.827869, 0.000000, 0, 0, 0
1, 32, 8, 64, 3, 6, 245, 75, 0.827869, 0.000000, 0, 0, 0
1, 32, 8, 64, 3, 7, 237, 77, 0.838983, 0.000000, 0, 0, 0
1, 32, 8, 64, 3, 8, 237, 77, 0.838983, 0.000000, 0, 0, 0
1, 32, 8, 64, 4, 1, 204, 74, 0.748768, 0.000000, 0, 0, 0
1, 32, 8, 64, 4, 2, 204, 74, 0.748768, 0.000000, 0, 0, 0
1, 32, 8, 64, 4, 3, 202, 74, 0.746269, 0.000000, 0, 0, 0
1, 32, 8, 64, 4, 4, 202, 74, 0.746269, 0.000000, 0, 0, 0
1, 32, 8, 64, 4, 5, 202, 74, 0.746269, 0.000000, 0, 0, 0
1, 32, 8, 64, 4, 6, 202, 74, 0.746269, 0.000000, 0, 0, 0
1, 32, 8, 64, 4, 7, 187, 77, 0.770950, 0.000000, 15, 0, 0
1, 32, 8, 64, 4, 8, 187, 77, 0.770950, 0.000000, 15, 0, 0
1, 32, 16, 16, 1, 1, 305, 98, 0.865132, 0.000000, 0, 0, 0
1, 32, 16, 16, 1, 2, 305, 98, 0.865132, 0.000000, 0, 0, 0
1, 32, 16, 16, 1, 3, 320, 98, 0.871473, 0.000000, 0, 0, 0
1, 32, 16, 16, 1, 4, 320, 98, 0.871473, 0.000000, 0, 0, 0
1, 32, 16, 16, 1, 5, 320, 98, 0.871473, 0.000000, 0, 0, 0
1, 32, 16, 16, 1, 6, 320, 98, 0.871473, 0.000000, 0, 0, 0
1, 32, 16, 16, 1, 7, 320, 98, 0.871473, 0.000000, 0, 0, 0
1, 32, 16, 16, 1, 8, 320, 98, 0.871473, 0.000000, 0, 0, 0
1, 32, 16, 16, 2, 1, 273, 82, 0.718045, 0.000000, 18, 0, 0
1, 32, 16, 16, 2, 2, 273, 82, 0.718045, 0.000000, 18, 0, 0
1, 32, 16, 16, 2, 3, 274, 82, 0.710526, 0.000000, 20, 0, 0
1, 32, 16, 16, 2, 4, 274, 82, 0.710526, 0.000000, 20, 0, 0
1, 32, 16, 16, 2, 5, 274, 82, 0.710526, 0.000000, 20, 0, 0
1, 32, 16, 16, 2, 6, 274, 82, 0.710526, 0.000000, 20, 0, 0
1, 32, 16, 16, 2, 7, 244, 83, 0.761364, 0.000000, 80, 0, 0
1, 32, 16, 16, 2, 8, 244, 83, 0.761364, 0.000000, 80, 0, 0
1, 32, 16, 16, 3, 1, 320, 75, 0.799373, 0.000000, 0, 0, 0
1, 32, 16, 16, 3, 2, 320, 75, 0.799373, 0.000000, 0, 0, 0
1, 32, 16, 16, 3, 3, 331, 75, 0.796970, 0.000000, 0, 0, 0
1, 32, 16, 16, 3, 4, 331, 75, 0.796970, 0.000000, 0, 0, 0
1, 32, 16, 16, 3, 5, 331, 75, 0.796970, 0.000000, 0, 0, 0
1, 32, 16, 16, 3, 6, 331, 75, 0.796970, 0.000000, 0, 0, 0
1, 32, 16, 16, 3, 7, 315, 77, 0.777070, 0.000000, 0, 0, 0
1, 32, 16, 16, 3, 8, 315, 77, 0.777070, 0.000000, 0, 0, 0
1, 32, 16, 16, 4, 1, 278, 74, 0.676471, 0.000000, 17, 0, 0
1, 32, 16, 16, 4, 2, 278, 74, 0.676471, 0.000000, 17, 0, 0
1, 32, 16, 16, 4, 3, 277, 74, 0.640741, 0.000000, 18, 0, 0
1, 32, 16, 16, 4, 4, 277, 74, 0.640741, 0.000000, 18, 0, 0
1, 32, 16, 16, 4, 5, 277, 74, 0.640741, 0.000000, 18, 0, 0
1, 32, 16, 16, 4, 6, 277, 74, 0.640741, 0.000000, 18, 0, 0
1, 32, 16, 16, 4, 7, 245, 77, 0.699482, 0.000000, 63, 0, 0
1, 32, 16, 16, 4, 8, 245, 77, 0.699482, 0.000000, 63, 0, 0
1, 32, 16, 64, 1, 1, 242, 98, 0.887967, 0.000000, 0, 0, 0
1, 32, 16, 64, 1, 2, 242, 98, 0.887967, 0.000000, 0, 0, 0
1, 32, 16, 64, 1, 3, 243, 98, 0.888430, 0.000000, 0, 0, 0
1, 32, 16, 64, 1, 4, 243, 98, 0.888430, 0.000000, 0, 0, 0
1, 32, 16, 64, 1, 5, 243, 98, 0.888430, 0.000000, 0, 0, 0
1, 32, 16, 64, 1, 6, 243, 98, 0.888430, 0.000000, 0, 0, 0
1, 32, 16, 64, 1, 7, 243, 98, 0.888430, 0.000000, 0, 0, 0
1, 32, 16, 64, 1, 8, 243, 98, 0.888430, 0.000000, 0, 0, 0
1, 32, 16, 64, 2, 1, 199, 82, 0.782828, 0.000000, 2, 0, 0
1, 32, 16, 64, 2, 2, 199, 82, 0.782828, 0.000000, 2, 0, 0
1, 32, 16, 64, 2, 3, 202, 82, 0.800995, 0.000000, 9, 0, 0
1, 32, 16, 64, 2, 4, 202, 82, 0.800995, 0.000000, 9, 0, 0
1, 32, 16, 64, 2, 5, 202, 82, 0.800995, 0.000000, 9, 0, 0
1, 32, 16, 64, 2, 6, 202, 82, 0.800995, 0.000000, 9, 0, 0
1, 32, 16, 64, 2, 7, 180, 83, 0.822086, 0.000000, 24, 0, 0
1, 32, 16, 64, 2, 8, 180, 83, 0.822086, 0.000000, 24, 0, 0
1, 32, 16, 64, 3, 1, 244, 75, 0.823045, 0.000000, 0, 0, 0
1, 32, 16, 64, 3, 2, 244, 75, 0.823045, 0.000000, 0, 0, 0
1, 32, 16, 64, 3, 3, 245, 75, 0.827869, 0.000000, 0, 0, 0
1, 32, 16, 64, 3, 4, 245, 75, 0.827869, 0.000000, 0, 0, 0
1, 32, 16, 64, 3, 5, 245, 75, 0.827869, 0.000000, 0, 0, 0
1, 32, 16, 64, 3, 6, 245, 75, 0.827869, 0.000000, 0, 0, 0
1, 32, 16, 64, 3, 7, 237, 77, 0.838983, 0.000000, 0, 0, 0
1, 32, 16, 64, 3, 8, 237, 77, 0.838983, 0.000000, 0, 0, 0
1, 32, 16, 64, 4, 1, 204, 74, 0.748768, 0.000000, 0, 0, 0
1, 32, 16, 64, 4, 2, 204, 74, 0.748768, 0.000000, 0, 0, 0
1, 32, 16, 64, 4, 3, 202, 74, 0.746269, 0.000000, 0, 0, 0
1, 32, 16, 64, 4, 4, 202, 74, 0.746269, 0.000000, 0, 0, 0
1, 32, 16, 64, 4, 5, 202, 74, 0.746269, 0.000000, 0, 0, 0
1, 32, 16, 64, 4, 6, 202, 74, 0.746269, 0.000000, 0, 0, 0
1, 32, 16, 64, 4, 7, 187, 77, 0.770950, 0.000000, 15, 0, 0
1, 32, 16, 64, 4, 8, 187, 77, 0.770950, 0.000000, 15, 0, 0
2, 16, 8, 16, 1, 1, 323, 98, 0.857143, 0.000000, 70, 0, 0
2, 16, 8, 16, 1, 2, 323, 98, 0.857143, 0.000000, 70, 0, 0
2, 16, 8, 16, 1, 3, 315, 98, 0.852941, 0.000000, 70, 0, 0
2, 16, 8, 16, 1, 4, 315, 98, 0.852941, 0.000000, 70, 0, 0
2, 16, 8, 16, 1, 5, 315, 98, 0.852941, 0.000000, 70, 0, 0
2, 16, 8, 16, 1, 6, 315, 98, 0.852941, 0.000000, 70, 0, 0
2, 16, 8, 16, 1, 7, 315, 98, 0.852941, 0.000000, 70, 0, 0
2, 16, 8, 16, 1, 8, 315, 98, 0.852941, 0.000000, 70, 0, 0
2, 16, 8, 16, 2, 1, 259, 82, 0.503356, 0.000000, 82, 1, 0
2, 16, 8, 16, 2, 2, 259, 82, 0.503356, 0.000000, 82, 1, 0
2, 16, 8, 16, 2, 3, 255, 82, 0.503448, 0.000000, 82, 0, 0
2, 16, 8, 16, 2, 4, 255, 82, 0.503448, 0.000000, 82, 0, 0
2, 16, 8, 16, 2, 5, 255, 82, 0.503448, 0.000000, 82, 0, 0
2, 16, 8, 16, 2, 6, 255, 82, 0.503448, 0.000000, 82, 0, 0
2, 16, 8, 16, 2, 7, 210, 83, 0.617021, 0.000000, 101, 0, 0
2, 16, 8, 16, 2, 8, 210, 83, 0.617021, 0.000000, 101, 0, 0
2, 16, 8, 16, 3, 1, 314, 75, 0.767308, 0.000000, 63, 4, 0
2, 16, 8, 16, 3, 2, 314, 75, 0.767308, 0.000000, 63, 4, 0
2, 16, 8, 16, 3, 3, 312, 75, 0.765504, 0.000000, 63, 1, 0
2, 16, 8, 16, 3, 4, 312, 75, 0.765504, 0.000000, 63, 1, 0
2, 16, 8, 16, 3, 5, 312, 75, 0.765504, 0.000000, 63, 1, 0
2, 16, 8, 16, 3, 6, 312, 75, 0.765504, 0.000000, 63, 1, 0
2, 16, 8, 16, 3, 7, 277, 77, 0.820961, 0.000000, 71, 0, 0
2, 16, 8, 16, 3, 8, 277, 77, 0.820961, 0.000000, 71, 0, 0
2, 16, 8, 16, 4, 1, 217, 74, 0.646226, 0.000000, 95, 0, 0
2, 16, 8, 16, 4, 2, 217, 74, 0.646226, 0.000000, 95, 0, 0
2, 16, 8, 16, 4, 3, 215, 74, 0.639423, 0.000000, 95, 0, 0
2, 16, 8, 16, 4, 4, 215, 74, 0.639423, 0.000000, 95, 0, 0
2, 16, 8, 16, 4, 5, 215, 74, 0.639423, 0.000000, 95, 0, 0
2, 16, 8, 16, 4, 6, 215, 74, 0.639423, 0.000000, 95, 0, 0
2, 16, 8, 16, 4, 7, 231, 77, 0.500000, 0.000000, 80, 0, 0
2, 16, 8, 16, 4, 8, 231, 77, 0.500000, 0.000000, 80, 0, 0
2, 16, 8, 64, 1, 1, 250, 98, 0.903614, 0.000000, 21, 0, 0
2, 16, 8, 64, 1, 2, 250, 98, 0.903614, 0.000000, 21, 0, 0
2, 16, 8, 64, 1, 3, 242, 98, 0.900415, 0.000000, 21, 0, 0
2, 16, 8, 64, 1, 4, 242, 98, 0.900415, 0.000000, 21, 0, 0
2, 16, 8, 64, 1, 5, 242, 98, 0.900415, 0.000000, 21, 0, 0
2, 16, 8, 64, 1, 6, 242, 98, 0.900415, 0.000000, 21, 0, 0
